transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,Product_Subcategory,product_type
81503,5/2/24,7:15:19 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
102938,5/21/24,7:15:19 PM,1,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
105085,5/24/24,7:15:19 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
138498,6/21/24,7:15:19 PM,1,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
140734,6/24/24,7:15:19 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
179518,8/24/24,7:15:19 PM,1,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
183705,9/1/24,7:15:19 PM,1,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
106086,5/24/24,7:15:11 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
141869,6/24/24,7:15:11 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
32824,2/27/24,7:15:14 PM,2,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
54685,3/31/24,7:15:14 PM,2,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
77588,4/27/24,7:15:14 PM,2,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
109391,5/27/24,7:15:14 PM,2,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
145505,6/27/24,7:15:14 PM,2,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
105086,5/24/24,7:15:15 PM,1,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
140735,6/24/24,7:15:15 PM,1,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
27322,2/18/24,7:15:16 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
27323,2/18/24,7:15:16 PM,1,8,Coimbatore,2,59,Cake,Cup Cake,Choco Lava
31023,2/24/24,7:15:16 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
35162,3/3/24,7:15:16 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
49994,3/24/24,7:15:16 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
56756,4/3/24,7:15:16 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
69618,4/18/24,7:15:16 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
69619,4/18/24,7:15:16 PM,1,8,Coimbatore,2,59,Cake,Cup Cake,Choco Lava
74904,4/24/24,7:15:16 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
99146,5/18/24,7:15:16 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
99147,5/18/24,7:15:16 PM,1,8,Coimbatore,2,59,Cake,Cup Cake,Choco Lava
106087,5/24/24,7:15:16 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
116478,6/3/24,7:15:16 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
134415,6/18/24,7:15:16 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
134416,6/18/24,7:15:16 PM,1,8,Coimbatore,2,59,Cake,Cup Cake,Choco Lava
141870,6/24/24,7:15:16 PM,1,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
165671,7/29/24,7:15:16 PM,1,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
8837,1/16/24,7:15:17 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
8838,1/16/24,7:15:17 PM,1,5,Erode,2,59,Cake,Cup Cake,Choco Lava
12639,1/24/24,7:15:17 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
24482,2/13/24,7:15:17 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
32049,2/26/24,7:15:17 PM,3,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
32050,2/26/24,7:15:17 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
51254,3/26/24,7:15:17 PM,3,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
51255,3/26/24,7:15:17 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
65464,4/13/24,7:15:17 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
68139,4/16/24,7:15:17 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
68140,4/16/24,7:15:17 PM,1,5,Erode,2,59,Cake,Cup Cake,Choco Lava
73872,4/24/24,7:15:17 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
93803,5/13/24,7:15:17 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
97233,5/16/24,7:15:17 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
97234,5/16/24,7:15:17 PM,1,5,Erode,2,59,Cake,Cup Cake,Choco Lava
104838,5/24/24,7:15:17 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
108035,5/26/24,7:15:17 PM,3,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
108036,5/26/24,7:15:17 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
128599,6/13/24,7:15:17 PM,2,8,Coimbatore,5,38,Bread,Whole Wheat Bread,Brown Bread
132334,6/16/24,7:15:17 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
132335,6/16/24,7:15:17 PM,1,5,Erode,2,59,Cake,Cup Cake,Choco Lava
144040,6/26/24,7:15:17 PM,3,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
144041,6/26/24,7:15:17 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
175578,8/16/24,7:15:17 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
179380,8/24/24,7:15:17 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
575,1/2/24,7:15:18 PM,1,8,Coimbatore,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
15105,1/27/24,7:15:18 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
52075,3/27/24,7:15:18 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
53890,3/30/24,7:15:18 PM,2,5,Erode,20,24,Puff,Sweet Puff,Coconut Ball
77586,4/27/24,7:15:18 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
79759,4/30/24,7:15:18 PM,2,5,Erode,20,24,Puff,Sweet Puff,Coconut Ball
109389,5/27/24,7:15:18 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
115224,6/2/24,7:15:18 PM,1,8,Coimbatore,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
122081,6/8/24,7:15:18 PM,2,5,Erode,20,24,Puff,Sweet Puff,Coconut Ball
145503,6/27/24,7:15:18 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
177898,8/20/24,7:15:18 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
181846,8/26/24,7:15:18 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
181847,8/26/24,7:15:18 PM,2,5,Erode,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
183704,9/1/24,7:15:18 PM,1,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
16975,1/31/24,7:15:19 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
39209,3/9/24,7:15:19 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
39422,3/9/24,7:15:19 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
50717,3/25/24,7:15:19 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
74717,4/24/24,7:15:19 PM,1,5,Erode,21,27,Puff,Savory Puff,Egg Puff
89099,5/9/24,7:15:19 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
89413,5/9/24,7:15:19 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
101435,5/20/24,7:15:19 PM,1,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
105866,5/24/24,7:15:19 PM,1,5,Erode,21,27,Puff,Savory Puff,Egg Puff
123753,6/9/24,7:15:19 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
136914,6/20/24,7:15:19 PM,1,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
141635,6/24/24,7:15:19 PM,1,5,Erode,21,27,Puff,Savory Puff,Egg Puff
154886,7/10/24,7:15:19 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
166394,7/31/24,7:15:19 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
171247,8/9/24,7:15:19 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
187606,9/7/24,7:15:19 PM,1,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
11520,1/21/24,7:15:20 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
11521,1/21/24,7:15:20 PM,1,8,Coimbatore,15,350,Cake,Chocolate Cream Cake,Black Forest (1/2 Kg)
11522,1/21/24,7:15:20 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
72173,4/21/24,7:15:20 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
72174,4/21/24,7:15:20 PM,1,8,Coimbatore,15,350,Cake,Chocolate Cream Cake,Black Forest (1/2 Kg)
72175,4/21/24,7:15:20 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
94505,5/14/24,7:15:20 PM,1,8,Coimbatore,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
102543,5/21/24,7:15:20 PM,2,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
102544,5/21/24,7:15:20 PM,1,8,Coimbatore,15,350,Cake,Chocolate Cream Cake,Black Forest (1/2 Kg)
102545,5/21/24,7:15:20 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
106088,5/24/24,7:15:20 PM,3,5,Erode,27,33,Rusk,Healthy Rusk,Wheat Rusk
141871,6/24/24,7:15:20 PM,3,5,Erode,27,33,Rusk,Healthy Rusk,Wheat Rusk
187784,9/8/24,7:15:20 PM,1,5,Erode,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
15107,1/27/24,7:15:21 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
32198,2/26/24,7:15:21 PM,1,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
76682,4/26/24,7:15:21 PM,1,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
77590,4/27/24,7:15:21 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
112511,5/30/24,7:15:21 PM,2,8,Coimbatore,20,24,Puff,Sweet Puff,Coconut Ball
144323,6/26/24,7:15:21 PM,1,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
174922,8/15/24,7:15:21 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
177313,8/19/24,7:15:21 PM,3,5,Erode,11,53,Cookies,Filled Cookies,Peanut Cookies
181848,8/26/24,7:15:21 PM,2,5,Erode,27,33,Rusk,Healthy Rusk,Wheat Rusk
104839,5/24/24,7:15:22 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
140483,6/24/24,7:15:22 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
175408,8/16/24,7:15:22 PM,1,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
6236,1/12/24,7:15:23 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
41389,3/12/24,7:15:23 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
64360,4/12/24,7:15:23 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
127064,6/12/24,7:15:23 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
154299,7/9/24,7:15:23 PM,1,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
157066,7/14/24,7:15:23 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
172977,8/11/24,7:15:23 PM,2,5,Erode,1,65,Cake,Flavoured Cake,American Brownie
6744,1/13/24,7:15:24 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
24279,2/13/24,7:15:24 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
25519,2/15/24,7:15:24 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
42016,3/13/24,7:15:24 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
53891,3/30/24,7:15:24 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
66957,4/15/24,7:15:24 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
128148,6/13/24,7:15:24 PM,2,8,Coimbatore,22,20,Puff,Savory Puff,Veg Puff
130713,6/15/24,7:15:24 PM,2,8,Coimbatore,27,33,Rusk,Healthy Rusk,Wheat Rusk
157693,7/15/24,7:15:24 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
17912,2/2/24,7:15:25 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
89414,5/9/24,7:15:25 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
115225,6/2/24,7:15:25 PM,2,5,Erode,22,20,Puff,Savory Puff,Veg Puff
123754,6/9/24,7:15:25 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
7582,1/14/24,7:15:26 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
7583,1/14/24,7:15:26 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
22716,2/10/24,7:15:26 PM,2,8,Coimbatore,1,65,Cake,Flavoured Cake,American Brownie
27324,2/18/24,7:15:26 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
45688,3/18/24,7:15:26 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
66316,4/14/24,7:15:26 PM,2,8,Coimbatore,26,28,Rusk,Savory Rusk,Soup Stick Rusk
66317,4/14/24,7:15:26 PM,1,8,Coimbatore,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
69620,4/18/24,7:15:26 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
90585,5/10/24,7:15:26 PM,2,8,Coimbatore,1,65,Cake,Flavoured Cake,American Brownie
99148,5/18/24,7:15:26 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
109059,5/27/24,7:15:26 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
109060,5/27/24,7:15:26 PM,2,5,Erode,15,350,Cake,Chocolate Cream Cake,Black Forest (1/2 Kg)
134417,6/18/24,7:15:26 PM,1,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
145139,6/27/24,7:15:26 PM,2,5,Erode,3,60,Cake,Cup Cake,Plain Cup Cake
145140,6/27/24,7:15:26 PM,2,5,Erode,15,350,Cake,Chocolate Cream Cake,Black Forest (1/2 Kg)
161365,7/21/24,7:15:26 PM,1,8,Coimbatore,1,65,Cake,Flavoured Cake,American Brownie
174324,8/14/24,7:15:26 PM,2,5,Erode,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
9985,1/18/24,7:15:27 PM,1,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
45879,3/18/24,7:15:27 PM,1,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
99447,5/18/24,7:15:27 PM,1,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
131977,6/16/24,7:15:27 PM,2,8,Coimbatore,1,65,Cake,Flavoured Cake,American Brownie
134767,6/18/24,7:15:27 PM,1,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
142865,6/25/24,7:15:27 PM,1,8,Coimbatore,3,60,Cake,Cup Cake,Plain Cup Cake
161556,7/24/24,7:15:27 PM,2,5,Erode,26,28,Rusk,Savory Rusk,Soup Stick Rusk
179986,8/24/24,7:15:27 PM,2,8,Coimbatore,11,53,Cookies,Filled Cookies,Peanut Cookies
20927,2/7/24,7:15:29 PM,2,5,Erode,27,33,Rusk,Healthy Rusk,Wheat Rusk
87147,5/7/24,7:15:29 PM,2,5,Erode,27,33,Rusk,Healthy Rusk,Wheat Rusk
155096,7/11/24,7:14:36 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
155097,7/11/24,7:14:36 PM,2,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
171424,8/9/24,7:14:36 PM,2,3,Chennai,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
173716,8/13/24,7:14:36 PM,1,3,Chennai,11,53,Cookies,Filled Cookies,Peanut Cookies
53729,3/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
79590,4/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
111982,5/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
148309,6/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
239508,3/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
255458,4/29/24,7:14:36 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
5386,1/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
19606,2/4/24,7:14:37 PM,1,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
63035,4/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
90777,5/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
105651,5/24/24,7:14:37 PM,2,3,Chennai,5,38,Bread,Whole Wheat Bread,Brown Bread
141371,6/24/24,7:14:37 PM,2,3,Chennai,5,38,Bread,Whole Wheat Bread,Brown Bread
153368,7/8/24,7:14:37 PM,1,3,Chennai,1,65,Cake,Flavoured Cake,American Brownie
172127,8/10/24,7:14:37 PM,2,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
209713,1/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
218473,2/4/24,7:14:37 PM,1,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
245400,4/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
262604,5/10/24,7:14:37 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
271620,5/24/24,7:14:37 PM,2,3,Chennai,5,38,Bread,Whole Wheat Bread,Brown Bread
30205,2/24/24,7:14:38 PM,2,3,Chennai,11,53,Cookies,Filled Cookies,Peanut Cookies
32954,2/27/24,7:14:38 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
77754,4/27/24,7:14:38 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
104586,5/24/24,7:14:38 PM,2,3,Chennai,11,53,Cookies,Filled Cookies,Peanut Cookies
145752,6/27/24,7:14:38 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
22360,2/9/24,7:14:40 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
47445,3/20/24,7:14:40 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
47446,3/20/24,7:14:40 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
71800,4/20/24,7:14:40 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
71801,4/20/24,7:14:40 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
80391,4/30/24,7:14:40 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
137548,6/20/24,7:14:40 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
137549,6/20/24,7:14:40 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
163122,7/24/24,7:14:40 PM,1,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
205153,4/20/24,7:14:40 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
206009,4/20/24,7:14:40 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
235651,3/20/24,7:14:40 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
250669,4/20/24,7:14:40 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
25517,2/15/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
43482,3/15/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
46404,3/19/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
66955,4/15/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
95732,5/15/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
100368,5/19/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
135733,6/19/24,7:14:41 PM,2,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
159159,7/18/24,7:14:41 PM,1,3,Chennai,18,26,Puff,Savory Puff,Bombay Salt
162081,7/24/24,7:14:41 PM,2,3,Chennai,16,700,Cake,Chocolate Cream Cake,Black Forest (1Kg)
26895,2/17/24,7:14:42 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
26896,2/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
69019,4/17/24,7:14:42 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
69020,4/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
98392,5/17/24,7:14:42 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
98393,5/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
133585,6/17/24,7:14:42 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
133586,6/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
204620,4/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
205476,4/17/24,7:14:42 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
9279,1/17/24,7:14:44 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
16974,1/31/24,7:14:44 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
98124,5/17/24,7:14:44 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
133296,6/17/24,7:14:44 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
176080,8/16/24,7:14:44 PM,2,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
152338,7/6/24,7:14:44 PM,1,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
44411,3/16/24,7:14:46 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
68138,4/16/24,7:14:46 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
97232,5/16/24,7:14:46 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
132333,6/16/24,7:14:46 PM,2,3,Chennai,3,60,Cake,Cup Cake,Plain Cup Cake
174322,8/14/24,7:14:46 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
39046,3/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
61514,4/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
88849,5/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
184412,9/2/24,7:14:46 PM,2,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
230549,3/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
244451,4/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
261416,5/8/24,7:14:46 PM,2,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
150740,7/2/24,7:14:48 PM,2,3,Chennai,5,38,Bread,Whole Wheat Bread,Brown Bread
21561,2/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
61156,4/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
88401,5/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
122628,6/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
219730,2/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
244231,4/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
261135,5/8/24,7:14:48 PM,1,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
149571,7/1/24,7:14:49 PM,1,3,Chennai,21,27,Puff,Savory Puff,Egg Puff
149572,7/1/24,7:14:49 PM,1,3,Chennai,17,700,Cake,Chocolate Cream Cake,Choco Truffle(1 kg)
156565,7/13/24,7:14:49 PM,1,3,Chennai,26,28,Rusk,Savory Rusk,Soup Stick Rusk
116245,6/2/24,7:14:49 PM,1,3,Chennai,21,27,Puff,Savory Puff,Egg Puff
16479,1/30/24,7:14:50 PM,2,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
33257,2/28/24,7:14:50 PM,2,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
79756,4/30/24,7:14:50 PM,2,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
146361,6/28/24,7:14:50 PM,2,3,Chennai,22,20,Puff,Savory Puff,Veg Puff
159905,7/19/24,7:14:50 PM,1,3,Chennai,20,24,Puff,Sweet Puff,Coconut Ball
175401,8/16/24,7:14:50 PM,2,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
105247,5/24/24,7:14:50 PM,1,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
140921,6/24/24,7:14:50 PM,1,3,Chennai,27,33,Rusk,Healthy Rusk,Wheat Rusk
